ab_speed,difference_flex,difference_lateral,total_power
0.00022,0.201381,0.062964,0.21273903
0.00026,0.20122,0.062977,0.20804866
0.00024,0.201128,0.06294,0.20364019
0.00025,0.201057,0.06289,0.20011439
0.00033,0.200978,0.062812,0.1998529
0.00034,0.200889,0.062735,0.18681451
9E-05,0.200855,0.062726,0.18252748
4E-05,0.20079,0.062794,0.17950885
0.00011,0.200635,0.062961,0.17687681
3E-05,0.200461,0.063109,0.1745933
0.0001,0.200119,0.063342,0.17274618
0.00021,0.199885,0.063453,0.17146638
0.0005,0.199642,0.063446,0.17049174
0.00029,0.19945,0.063489,0.16957745
0.00028,0.199248,0.063559,0.16920764
0.00023,0.199088,0.063617,0.16918239
0.00023,0.198918,0.063673,0.1700635
0.00024,0.198759,0.063727,0.17047604
0.00032,0.198649,0.063711,0.17052424
0.00068,0.198451,0.063627,0.17080986
4E-05,0.198442,0.063622,0.17109415
3E-05,0.198435,0.063619,0.16968505
1E-05,0.198414,0.063638,0.16679562
1E-04,0.198363,0.063733,0.15589584
0.00012,0.198278,0.06387,0.15130329
0.0002,0.198106,0.06415,0.14639906
0.00014,0.198002,0.064212,0.1411843
0.0002,0.197871,0.064286,0.13576754
0.00016,0.197661,0.064489,0.13015094
0.00052,0.197472,0.064492,0.12320295
0.00021,0.197337,0.064577,0.11724672
0.00028,0.197205,0.06462,0.11126505
0.00028,0.197107,0.064604,0.1089275
0.00034,0.197028,0.064543,0.10827597
0.00036,0.196947,0.064461,0.10762042
0.00036,0.196854,0.064372,0.10434449
0.00034,0.196771,0.064302,0.08049226
0.0002,0.196646,0.064338,0.07516139
0.00015,0.196567,0.064522,0.06853074
9E-05,0.196507,0.064638,0.06266299
0.00013,0.196464,0.064764,0.05650778
0.00015,0.196419,0.064898,0.05010209
0.00018,0.196375,0.065034,0.02231024
0.00019,0.196334,0.065174,0.02191714
0.0002,0.196293,0.065314,0.01998086
0.00016,0.196249,0.065435,0.0113744
9E-05,0.196188,0.065532,0.00280312
0.00023,0.196045,0.065528,0
0.00037,0.195941,0.06542,0
0.00031,0.195864,0.065318,0
0.00032,0.195776,0.065211,0
0.00035,0.195642,0.065115,0
5E-05,0.195411,0.065269,0
0.00032,0.19528,0.065177,0
0.00021,0.195129,0.065147,0.00130604
7E-05,0.194948,0.065187,0.00202343
0.00068,0.194614,0.065004,0.00232224
3E-05,0.194448,0.06508,0.00304547
0.00015,0.194286,0.065071,0.00579482
0,0.194154,0.065113,0.00708476
5E-05,0.194076,0.065114,0.0088521
1E-05,0.194029,0.065133,0.01125502
1E-05,0.194025,0.065138,0.01290497
1E-05,0.19401,0.065136,0.01446335
0.00011,0.193986,0.065103,0.01622086
0.00051,0.193845,0.064941,0.01784275
0.00035,0.19362,0.064876,0.01898668
5E-05,0.19336,0.064949,0.02004793
0.00024,0.19317,0.064923,0.02033186
0.00035,0.19295,0.064873,0.02038897
5E-05,0.1928,0.064911,0.02044593
8E-05,0.19266,0.064937,0.02072914
0.00038,0.19247,0.064882,0.02211919
0.00036,0.19228,0.064843,0.02511454
0.00011,0.1921,0.06488,0.02573478
0.0002,0.19194,0.064885,0.02593567
0.00019,0.19179,0.064892,0.02584595
0.0004,0.1917,0.064823,0.02666168
1E-04,0.19168,0.064804,0.02842491
3E-05,0.19168,0.064802,0.03199838
6E-05,0.19165,0.064828,0.03437536
0.00036,0.19153,0.064972,0.03714816
0.00024,0.19142,0.06508,0.03958823
0.00015,0.19128,0.065103,0.04196352
0.00049,0.19109,0.065067,0.04391195
0.00017,0.19094,0.06509,0.04570855
0.00018,0.19079,0.065116,0.04731175
0.00022,0.19066,0.065127,0.04910901
0.00021,0.19053,0.065139,0.05030174
0.00015,0.19038,0.065179,0.05128387
0.00012,0.19023,0.06522,0.05166659
0.00033,0.1901,0.065216,0.0516885
0.00017,0.18997,0.065235,0.05179645
0.00092,0.18981,0.065132,0.05262979
0.00051,0.18975,0.065067,0.05234685
0.00019,0.18971,0.065045,0.05153841
5E-05,0.18968,0.065048,0.05112401
0.00027,0.18958,0.065141,0.05008759
0.00032,0.18949,0.065238,0.05002078
0.0005,0.18938,0.065376,0.05005129
0.00045,0.18926,0.065498,0.05005723
0.00039,0.18918,0.065599,0.05006334
0.00035,0.18909,0.065697,0.05010114
0.00022,0.18898,0.065777,0.05053607
9E-05,0.18883,0.06581,0.05128269
0.00023,0.18868,0.065823,0.05205637
0.00047,0.18848,0.065806,0.05245521
9E-05,0.1883,0.06585,0.05279707
0.0004,0.1882,0.065816,0.05317509
0.00063,0.18811,0.065744,0.05330706
0.00054,0.18803,0.065683,0.05293557
0.00057,0.18795,0.065615,0.0528479
0.00059,0.18788,0.065547,0.05283917
0.00072,0.1878,0.065465,0.05283041
0.0006,0.18773,0.065398,0.05278612
0.00055,0.18764,0.06535,0.05255794
0.00015,0.18755,0.065401,0.05327824
0.00031,0.18746,0.06548,0.05419865
0.00045,0.18734,0.065593,0.0553503
0.00051,0.18716,0.065736,0.05673926
0.00014,0.18688,0.065829,0.0583296
0.00038,0.18674,0.065838,0.06011847
0.00028,0.18657,0.065879,0.06023198
1E-04,0.18638,0.065965,0.06026062
0.00023,0.18626,0.066014,0.06028932
0.00024,0.18614,0.066064,0.06043377
0.00028,0.18598,0.066132,0.06117436
0.00051,0.18587,0.066154,0.06673872
0.00043,0.1858,0.066153,0.06917457
0.00055,0.18575,0.066114,0.07091364
0.00095,0.18566,0.066051,0.07424931
1E-05,0.18565,0.066059,0.07586327
0.00013,0.18563,0.066098,0.07746527
0.00045,0.18557,0.066237,0.07906591
0.00041,0.18549,0.066383,0.08070708
0.00018,0.18541,0.066513,0.08097934
0.00092,0.18525,0.066557,0.08228677
0.00011,0.18517,0.066659,0.08488569
0.00012,0.18505,0.066803,0.08642575
0.0005,0.18489,0.066935,0.08792992
0.00017,0.18481,0.067025,0.08968602
0.00019,0.18472,0.067125,0.09108351
0.00051,0.18461,0.067207,0.09238013
0.00018,0.1845,0.067331,0.09358978
0.00028,0.1844,0.067414,0.09468903
0.00028,0.1843,0.067497,0.09536358
1E-04,0.18423,0.0676,0.09537322
0,0.18422,0.067618,0.09568508
1E-05,0.18422,0.067616,0.0964305
1E-05,0.18422,0.067615,0.09725218
4E-05,0.1842,0.06763,0.09841171
0.00021,0.18413,0.067691,0.10013115
0.00093,0.18391,0.067798,0.10185166
0.00014,0.18378,0.067954,0.10813958
0.00033,0.18367,0.068001,0.10819178
0.00034,0.18355,0.068061,0.10844911
1E-05,0.18341,0.068171,0.10965315
0.00025,0.1833,0.068219,0.11162891
0.00023,0.18318,0.068266,0.11323102
0.00026,0.18301,0.068338,0.11446004
1E-04,0.18288,0.068405,0.11513471
1E-04,0.18274,0.06847,0.1156015
0.00036,0.18262,0.068558,0.1157898
0.00042,0.18252,0.068648,0.1158271
0.00051,0.18242,0.068745,0.11529585
0,0.1824,0.068744,0.11525907
2E-05,0.1824,0.068741,0.11524307
0.00044,0.18222,0.068767,0.11514531
0.00027,0.18196,0.068877,0.11471771
0.00034,0.18176,0.068903,0.11418473
0.00041,0.18154,0.068926,0.11243593
0.0002,0.18135,0.068963,0.10665524
0.0002,0.18117,0.069001,0.10374275
0.00022,0.18097,0.069031,0.10121968
0.00021,0.18079,0.069073,0.09845227
0.00045,0.1806,0.069094,0.09423275
0.00025,0.18042,0.06913,0.09404424
0.00026,0.18024,0.069169,0.09385605
0.00052,0.18011,0.069246,0.09292042
0.00059,0.17999,0.069325,0.08840609
0.00021,0.17994,0.069354,0.08526522
0.00013,0.1799,0.069381,0.08228808
0.00035,0.17987,0.069365,0.07980972
0.00141,0.17982,0.069309,0.08358023
0.00081,0.17979,0.069282,0.08927056
0.00079,0.17976,0.069259,0.08941486
0.00107,0.17969,0.069262,0.08863513
0.00041,0.17957,0.06932,0.08861823
0.00025,0.17941,0.069393,0.08860117
3E-05,0.17919,0.069511,0.08851401
0.00051,0.17902,0.069598,0.09214201
0.00023,0.17887,0.069689,0.09406356
0.00031,0.17872,0.069775,0.09727397
0.00047,0.17858,0.069858,0.09975598
0.00074,0.17839,0.06995,0.10195924
0.00063,0.17825,0.070031,0.10388206
0.00065,0.17811,0.070101,0.10392691
0.00082,0.17793,0.070192,0.10397144
0.00036,0.17783,0.070233,0.10418835
0.00012,0.17776,0.070272,0.1050681
0.00121,0.1777,0.070317,0.10557609
0.00226,0.17761,0.070415,0.10349744
0.00098,0.17752,0.070488,0.10219706
9E-05,0.17721,0.070657,0.10025832
0.00146,0.1767,0.070986,0.09783699
0.00078,0.17646,0.07114,0.09613455
0.00065,0.17627,0.071206,0.09471918
0.00073,0.17608,0.071268,0.09469
0.00072,0.1759,0.07134,0.09443168
0.00081,0.17564,0.071419,0.09379269
9E-05,0.17543,0.071514,0.09391653
0.00177,0.17514,0.071709,0.09878826
0.0016,0.17498,0.071832,0.10899303
0.00108,0.17483,0.071926,0.11704277
0.00143,0.17477,0.072009,0.12657369
0.00189,0.17468,0.072103,0.14199507
0.00139,0.17459,0.072186,0.15187727
3E-05,0.17438,0.072261,0.16255146
0.00117,0.17394,0.07238,0.17955002
0.00128,0.17359,0.072473,0.19401936
0.00059,0.17341,0.072505,0.19429521
0.00051,0.17318,0.072569,0.20231266
0.00022,0.1728,0.072714,0.21010542
0.00145,0.17255,0.072846,0.21406679
0.00202,0.17227,0.072999,0.20674107
0.00041,0.1719,0.073134,0.19063916
0.00097,0.17168,0.07325,0.1690269
0.00183,0.17157,0.073339,0.07079275
0.00155,0.1715,0.073404,0.07064863
0.00161,0.17144,0.07347,0.06992901
3E-05,0.17143,0.073473,0.06636118
7E-05,0.17139,0.073483,0.05730901
0.0005,0.17126,0.073514,0.05892771
0.00201,0.1707,0.073669,0.06047008
0,0.17053,0.073743,0.06122071
0.00085,0.17024,0.073872,0.06009275
0.00027,0.16981,0.074051,0.05916603
0.002,0.16955,0.074217,0.05741968
0.00151,0.16895,0.074513,0.06766345
0.0011,0.16873,0.074632,0.06778585
0.00167,0.1685,0.074784,0.06839794
0.00117,0.16834,0.07489,0.07146242
0.00042,0.16827,0.074936,0.08185339
0.00034,0.16824,0.074952,0.09522081
0.00018,0.16823,0.07496,0.1131904
2E-05,0.16823,0.074962,0.13433799
2E-05,0.16821,0.074973,0.16020049
0.00016,0.16812,0.075011,0.16132248
0.00015,0.16789,0.075131,0.15970032
0.00161,0.16755,0.075345,0.15956013
0.00162,0.16721,0.075564,0.1594206
0.00077,0.1669,0.075757,0.15872924
0.00077,0.16659,0.075943,0.15537364
0.00143,0.16628,0.076158,0.1525829
0.00077,0.16598,0.076333,0.15116035
0.00079,0.16568,0.07652,0.15004755
0.00078,0.16538,0.076709,0.14911093
0.00086,0.165,0.07685,0.14884583
4E-05,0.16495,0.076876,0.14924502
4E-05,0.16492,0.076893,0.15080581
0.00062,0.1649,0.076926,0.15081798
0.00228,0.16485,0.077047,0.15087825
0.00188,0.16479,0.077151,0.15116217
0.00168,0.16467,0.077286,0.15181415
0.00063,0.16421,0.077521,0.15166375
0.00107,0.16375,0.077771,0.13020903
0.00075,0.16339,0.077956,0.1240232
0.00076,0.16304,0.078131,0.11903786
0.00045,0.16257,0.078336,0.11887826
0.0003,0.16219,0.078462,0.11871836
0.00054,0.16181,0.078575,0.11791451
0.00076,0.16144,0.078668,0.11378071
0.00085,0.16106,0.078746,0.09912143
0.00011,0.16101,0.078759,0.09047487
0,0.16099,0.078762,0.08191415
0.00029,0.16097,0.078779,0.07460268
0.00349,0.16086,0.07897,0.06068968
0.00249,0.16065,0.079144,0.05410955
0.00095,0.16012,0.079335,0.04770469
0.00111,0.15963,0.079505,0.04757459
0.00109,0.15916,0.079664,0.04744478
0.00106,0.15869,0.079812,0.04680015
0.00024,0.15825,0.079884,0.0436916
0.00089,0.15784,0.079915,0.04386707
0.00105,0.15743,0.079938,0.04749588
0.00058,0.1572,0.07994,0.04811065
0.00025,0.15713,0.079942,0.04848255
3E-05,0.15711,0.079944,0.04859017
0.00012,0.15708,0.079954,0.04849144
0.00063,0.15696,0.080005,0.0484003
0.00027,0.15642,0.080104,0.04839105
0.00035,0.15589,0.080194,0.04838186
0.00149,0.15535,0.080342,0.04833641
0.00081,0.15482,0.080459,0.04808211
0.0011,0.15437,0.080587,0.04713842
0.00063,0.15395,0.080684,0.04586816
0.00026,0.15343,0.080782,0.04445671
0.00016,0.15337,0.080799,0.05353524
2E-05,0.15336,0.080794,0.06341102
2E-05,0.15334,0.080796,0.07198634
0.00029,0.15327,0.080798,0.07205403
0.00145,0.1529,0.080796,0.07212172
0.00115,0.15246,0.080818,0.0724603
0.00069,0.15184,0.0809,0.10866466
0.00063,0.15151,0.080994,0.11321101
0.0029,0.15113,0.081207,0.11568498
1E-05,0.15058,0.081326,0.11731006
0.00074,0.15019,0.081449,0.1185573
0.00144,0.14979,0.081614,0.11880779
0.00084,0.14973,0.081674,0.11880804
0.00099,0.14968,0.081736,0.11880827
0.00045,0.14967,0.081763,0.11880879
0.00031,0.14966,0.081782,0.11880192
0.00011,0.14963,0.081786,0.11883185
0.00265,0.14903,0.081796,0.11996022
0.00069,0.1486,0.08187,0.12066528
0.00059,0.14821,0.08201,0.12169256
0.00082,0.14786,0.082142,0.12222448
0.00301,0.14748,0.082411,0.12261265
0.00086,0.14714,0.082547,0.12252696
0.00089,0.1468,0.082687,0.12234104
0.00184,0.14645,0.082882,0.12215283
0.00066,0.14615,0.082934,0.12211306
0.0005,0.14611,0.082973,0.12193361
0.00074,0.14608,0.083021,0.12048304
0.00014,0.14607,0.083031,0.11716274
3E-05,0.14607,0.083034,0.11329273
0.00013,0.14604,0.083035,0.10857427
0.00076,0.14591,0.083026,0.10286317
0.00215,0.14555,0.083002,0.09729575
0.00136,0.14525,0.083011,0.09109538
0.00013,0.14497,0.083083,0.08456483
0.00067,0.14469,0.083197,0.07593216
0.00165,0.1444,0.083349,0.06876977
0.00296,0.14409,0.08359,0.06716851
0.00251,0.14373,0.083805,0.06624448
0.00151,0.14348,0.083948,0.06302479
0.00154,0.14322,0.084081,0.05152541
0.00203,0.14305,0.084225,0.04623984
0.0004,0.14298,0.084219,0.04123357
0.00023,0.14294,0.084211,0.03429271
0.00024,0.1429,0.084202,0.03412984
0.00124,0.14273,0.084152,0.034703
0.00197,0.14244,0.084086,0.03489728
0.003,0.14199,0.083963,0.03490483
0.00031,0.14175,0.083967,0.03491239
7E-05,0.14151,0.083994,0.03495018
0.00024,0.14113,0.08402,0.03513525
0.00085,0.14079,0.084091,0.03554065
0.00183,0.14046,0.084219,0.03558517
0.00494,0.14038,0.084506,0.03538855
0.00499,0.14034,0.084794,0.03498153
0.00218,0.14031,0.084925,0.03321822
2E-05,0.1403,0.084929,0.03211892
0.00026,0.14027,0.08491,0.03184719
0.00133,0.1401,0.084842,0.03764025
0.00213,0.13982,0.084739,0.04407875
0.00247,0.13944,0.084608,0.05076098
0.00036,0.13907,0.084597,0.05363758
0.00093,0.13886,0.084663,0.05376573
0.00169,0.13867,0.084763,0.057514
0.0005,0.13837,0.084778,0.06138941
0.00336,0.1383,0.08498,0.0645178
0.00364,0.1383,0.085184,0.06641832
9E-05,0.13826,0.085188,0.06744113
1E-05,0.13824,0.085191,0.06822263
9E-05,0.13824,0.085198,0.06979853
2E-05,0.13823,0.08519,0.07302467
0.00019,0.13822,0.085181,0.07613061
0.00092,0.13812,0.085118,0.07998737
0.00163,0.13792,0.085012,0.08619826
0.00079,0.13771,0.084942,0.08872518
0.00053,0.13751,0.084877,0.08892
0.00019,0.13734,0.084842,0.0948724
0.00084,0.13721,0.084845,0.10089513
0.00073,0.13711,0.084831,0.10715962
0.00118,0.13711,0.084869,0.10826191
0.00049,0.13711,0.084884,0.108195
0.00022,0.1371,0.084896,0.10317977
0.00018,0.13711,0.084902,0.07696085
0.00012,0.13711,0.08491,0.07671258
3E-05,0.13712,0.084902,0.07646394
6E-05,0.13711,0.084905,0.07521871
0.00031,0.13708,0.084868,0.06919271
0.00095,0.13695,0.084764,0.06094287
0.00095,0.13693,0.084772,0.05653109
0.00052,0.13679,0.084634,0.05284241
0.0006,0.13677,0.084601,0.04977292
0.0003,0.1367,0.084518,0.04692791
0.00034,0.13664,0.084421,0.04442859
0.0019,0.13649,0.084265,0.04033066
0.00017,0.1365,0.084262,0.03760385
4E-05,0.1365,0.084266,0.03493521
4E-05,0.13649,0.084266,0.03365116
0.00023,0.13648,0.084246,0.0333952
0.00118,0.1364,0.084168,0.03314261
0.00249,0.13622,0.083989,0.03192594
0.00166,0.13612,0.083859,0.02821777
0.00241,0.13598,0.083667,0.02481002
0.00146,0.13591,0.083552,0.02432541
0.0001,0.13595,0.083499,0.02418163
5E-05,0.136,0.083436,0.02426082
0.00208,0.13614,0.083487,0.02468042
0.00051,0.13618,0.083494,0.02523134
0.0007,0.13623,0.083503,0.02607841
7E-05,0.13623,0.083504,0.02703131
1E-05,0.13623,0.083505,0.0272715
1E-05,0.13623,0.083495,0.0273241
1E-05,0.13624,0.083498,0.02737676
3E-05,0.13624,0.083489,0.02763802
0.00038,0.13627,0.083426,0.02865383
0.00089,0.13628,0.083341,0.02722622
0.00126,0.13631,0.083208,0.02616918
0.00227,0.13638,0.082985,0.02487669
0.00406,0.13647,0.082604,0.02320697
0.00253,0.13658,0.082337,0.02144104
0.0019,0.13672,0.082098,0.02023634
0.0007,0.1369,0.082042,0.01586864
4E-05,0.1369,0.082043,0.01581491
1E-05,0.1369,0.082043,0.01555023
0,0.1369,0.082033,0.01563366
5E-05,0.13691,0.082034,0.01577859
0.00026,0.13695,0.082039,0.01596322
0.00105,0.1371,0.082027,0.01626737
0.00013,0.13728,0.081922,0.01656035
0.00083,0.13741,0.081763,0.01690284
0.0015,0.13758,0.081542,0.01728273
0.00202,0.1378,0.081233,0.017803
0.00756,0.13835,0.080231,0.0187033
0.00549,0.13874,0.079487,0.01918143
0.00017,0.13882,0.079424,0.01983499
9E-05,0.13887,0.079383,0.0202225
0.0001,0.13889,0.079381,0.02024678
1E-05,0.1389,0.079376,0.02027111
0.00015,0.13891,0.079354,0.02039346
0.00092,0.13896,0.079241,0.02100337
0.00252,0.13911,0.078918,0.02258282
0.00199,0.13932,0.078601,0.02290261
0.0023,0.13968,0.078168,0.02318398
0.00218,0.14005,0.07774,0.02341881
0.00331,0.14042,0.077194,0.02364771
0.00312,0.14078,0.076654,0.02398832
0.00045,0.1409,0.076617,0.02436788
0.00063,0.141,0.076603,0.02468165
0.00078,0.14109,0.076608,0.02501317
0.00079,0.14118,0.076613,0.02501685
0.00071,0.14128,0.076607,0.02502053
0.00036,0.14133,0.076532,0.02503894
0.00163,0.14145,0.076288,0.02513071
0.00211,0.14159,0.075978,0.02575249
0.00273,0.14179,0.075574,0.0248727
0.00327,0.14202,0.07507,0.0224687
0.00261,0.14231,0.074588,0.02090646
6E-05,0.14255,0.074393,0.01852384
0.00023,0.14271,0.074236,0.01476291
0.00089,0.14293,0.074119,0
0.00084,0.14303,0.074115,0
0.0008,0.14309,0.074121,0
0.00081,0.14316,0.074128,0
0.00083,0.14326,0.074115,0.00380327
0,0.1434,0.073982,0.02441035
0.00207,0.14364,0.073593,0.04505911
0.00266,0.14384,0.073218,0.06192134
0.00301,0.14402,0.072835,0.07748449
0.00246,0.14416,0.072539,0.09415549
0.00243,0.1443,0.072258,0.10776237
0.00073,0.1444,0.072236,0.12471129
0.00125,0.14448,0.07225,0.12773077
0.00113,0.14456,0.072265,0.12785307
0.00114,0.14462,0.072282,0.12405766
0.00116,0.14469,0.0723,0.12011464
0.00113,0.14475,0.072313,0.11388894
0.00095,0.14481,0.072307,0.10051956
8E-05,0.14493,0.072205,0.10024294
0.00065,0.1451,0.072026,0.09163083
0.0006,0.14526,0.071854,0.07408926
0.00157,0.14549,0.071587,0.06509371
0.00338,0.14576,0.07123,0.05831132
0.00089,0.14584,0.071134,0.05414751
0.00104,0.14594,0.071022,0.05127461
0.00075,0.14604,0.070928,0.0493614
0.0006,0.14608,0.070926,0.04839821
0.00137,0.14614,0.070948,0.048124
0.00153,0.1462,0.070973,0.04862753
0.00104,0.14626,0.070985,0.0494822
0.00074,0.14634,0.070964,0.05107098
0.00038,0.14654,0.07082,0.05298254
6E-05,0.14674,0.070683,0.05612721
0.00095,0.14701,0.070474,0.05621359
0.00082,0.14726,0.070276,0.0566453
0.00079,0.14758,0.070046,0.05883084
4E-05,0.14771,0.069973,0.06283794
0.00017,0.14781,0.069907,0.06344722
0.00014,0.14782,0.069906,0.05666752
0.00045,0.14783,0.069914,0.05457311
0.00228,0.14792,0.069958,0.05276775
0.00143,0.14801,0.069964,0.05108942
5E-05,0.1482,0.069858,0.05008338
0.00013,0.14839,0.069759,0.04927685
4E-05,0.14869,0.069614,0.04890768
0.00057,0.14906,0.069431,0.04890321
0.00047,0.14944,0.069281,0.04889883
0.00124,0.14948,0.069315,0.04887815
0.00126,0.14951,0.06935,0.04881255
0.00057,0.14963,0.069335,0.05065538
0.00097,0.14984,0.069246,0.05513883
0.00099,0.15006,0.069177,0.05908467
0.00018,0.15024,0.069158,0.06339995
0.00214,0.15045,0.069225,0.0691572
0.00019,0.15063,0.069245,0.07379319
0.00068,0.15078,0.06929,0.07821449
0.00209,0.15096,0.069394,0.08207498
0.00069,0.15104,0.069436,0.09089665
0.00117,0.15107,0.069484,0.09111194
0.00316,0.15112,0.069606,0.09119688
0.00117,0.15114,0.069652,0.09127964
0.0006,0.15118,0.069686,0.09166034
0.00065,0.15134,0.069718,0.09289358
0.00106,0.15153,0.069764,0.09344913
0.00044,0.15161,0.069787,0.09389349
0.0004,0.15172,0.069826,0.09475463
0.00034,0.15185,0.069906,0.09541576
0.00226,0.15197,0.070049,0.09620101
0.00231,0.15207,0.0702,0.09687472
0.00079,0.15219,0.070303,0.09766805
0.00095,0.15228,0.070399,0.09905662
0.00231,0.15238,0.070561,0.09910298
0.00176,0.15247,0.070702,0.09910896
0.00173,0.15258,0.070861,0.09911491
0.00027,0.15266,0.070926,0.09914434
3E-05,0.1527,0.070955,0.09929004
0.00014,0.15272,0.07098,0.10065441
1E-05,0.15273,0.070986,0.10101635
0.0002,0.15276,0.070998,0.10181623
0.00085,0.15289,0.071044,0.10278705
0.0004,0.15297,0.071073,0.10392656
5E-05,0.15304,0.07112,0.10547376
0.00075,0.15317,0.071241,0.10680871
0.00138,0.15327,0.071372,0.10686683
0.0024,0.15336,0.071556,0.10692483
0.00344,0.15344,0.0718,0.10721357
0.00119,0.15355,0.071921,0.1086601
0.00147,0.15366,0.07207,0.11245017
0.00275,0.15375,0.072276,0.11375801
0.00048,0.15384,0.072353,0.11485637
0.00019,0.15397,0.072425,0.11550014
0.00047,0.15411,0.072456,0.1153752
0.00045,0.15422,0.072474,0.11484997
0.00052,0.15434,0.072485,0.11374712
0.00033,0.15441,0.07249,0.11182859
0.00017,0.15445,0.072492,0.10976154
3E-05,0.15448,0.072501,0.10512729
0.00065,0.15448,0.072541,0.1050788
0.00243,0.15446,0.072686,0.10483647
0.002334,0.15444,0.072835,0.10366068
0.003094,0.15447,0.073059,0.10158931
0.001539,0.15462,0.073222,0.10196253
0.001616,0.15476,0.073387,0.10643312
0.001256,0.15487,0.073522,0.11482833
0.00126,0.15499,0.073658,0.12636248
0.001256,0.15511,0.073796,0.14010345
0.000307,0.15527,0.073816,0.15551943
0.000858,0.15548,0.073806,0.17191536
0.000717,0.15566,0.073798,0.18872737
0.000549,0.15585,0.073801,0.22412327
0.000295,0.156,0.07387,0.22435058
0.002519,0.15615,0.074121,0.22548402
0.001236,0.1563,0.074269,0.23102851
0.001224,0.15645,0.074418,0.25251409
